ph,tds,temperature,label
5.505129400818645,300.3675775310241,22.11692640285349,1
6.77604622061861,305.31619624193854,20.024288701310454,0
6.869495433682935,283.2929976606831,29.812547567825106,0
6.9721873990023795,577.1743107040554,30.23906858361355,1
5.8134913948271745,320.1425356002635,19.741204259103664,1
6.511013608789171,319.19622288014983,28.374896138909715,0
7.009512233328929,259.2498655798729,11.276334925831318,1
6.595541923015239,321.04617512566193,21.39209160629376,0
6.470624053161645,284.4820656789737,21.395527220084013,0
6.597691239162735,328.8340402951374,24.397441199156027,0
6.433514560522343,392.6824003969384,11.276334925831318,1
5.181754141002177,325.26446414984235,24.172323612851436,1
5.717345283783195,166.95091391870918,27.56452914473745,1
6.642511113352063,308.57331158525983,22.87593731909797,0
6.775266686887187,365.0674215866335,23.891531511932218,0
6.603598019041964,299.94158234577884,25.39805199165111,0
6.660819426157081,326.5038482890799,26.002905767660987,0
6.890266833698138,311.86043716522533,26.758017228458513,0
6.5120821570997585,316.18006754587987,29.998778938982845,0
6.521106130567515,278.39754876695406,25.96200166262852,0
6.781909696229425,276.220913321867,31.120941611421927,0
5.622831736113397,316.06423370785916,21.59465396577084,1
6.84488424466791,321.95444428291785,27.68871633829935,0
6.778696382188573,304.5923012262535,27.70807167140918,0
6.744227258679986,578.5065527420036,23.385567790523663,1
6.523976528455621,267.14358388978246,28.092033150429355,0
6.705312617612375,342.60505545059857,27.232910355507215,0
6.349418431648958,416.05949119184476,29.817271689195366,1
6.628881367037542,296.9829896537548,25.83979139765961,0
6.652410636120366,226.216968104087,11.276334925831318,1
6.580647231100316,356.808933760496,24.12212493948388,0
6.441882789497514,547.139219888341,22.299195404368845,1
6.621304351267758,285.6420085915254,29.95534816669862,0
6.589037747542308,317.678387547735,29.231368338141937,0
5.845194273832449,354.87836728537263,22.639334892865705,1
6.293277774057164,324.0153775436548,44.53074945129637,1
6.543309530567056,544.4545435792301,35.30589433360164,1
6.7121614149913995,301.180791762759,26.33764480672258,0
6.781767545196091,304.51767358196685,30.463543771081987,0
6.0583036266515435,278.2382847241273,22.218261698673338,1
6.45159505814684,271.6125047540876,29.660465798815487,0
6.745272642022161,342.46034685453634,26.541196722592957,0
6.798002847260867,321.37981667364545,11.276334925831318,1
6.579589648969592,234.84488395914707,28.538728121059478,0
6.682878140595461,455.93907189078516,26.141416517071526,1
6.621599357118496,465.2308566226988,32.65419113175265,1
6.684901431703206,315.4400264683963,30.812261238487775,0
6.558185480141029,320.3597896390485,30.73527845800194,0
6.752244362909507,388.9160962015486,11.276334925831318,1
5.616098157970338,274.53051769312907,32.06300643876823,1
6.802585296467388,459.16669264946523,23.447125580392758,1
6.554168322763499,308.2948559324459,27.81507307048009,0
5.628909040489976,403.4681384976128,29.310179060371905,1
5.685804201401827,243.8832510300717,31.571982413153293,1
6.184307790607379,292.1395244773082,24.73541927667644,1
7.0870793699011,306.3779106176914,28.497616542432212,0
7.059751130172658,327.06760154643234,11.276334925831318,1
6.526327817646314,262.1144280264017,31.043592126373436,0
6.703530658872427,323.5046293394775,25.7469415917395,0
5.933886781366287,321.2448320740967,25.88196696769581,1
6.828842665702682,292.9087069694547,11.276334925831318,1
6.775718985184158,311.8363379424685,23.255866560486083,0
6.560877506645481,318.12594613691897,24.62607445945688,0
5.976498342476825,379.37984746258013,30.742139604148996,1
6.6532778218285165,322.31147429397214,31.64690146293692,0
6.729398260899768,304.70751150586955,11.276334925831318,1
6.921844120059123,374.6999622962408,44.53074945129637,1
5.740047648329269,300.1077470637051,26.464583908327118,1
5.96596288318359,410.0275066948891,34.68093050006085,1
5.701584765590567,344.20258528274826,26.737413328485175,1
6.762567679370969,251.3860969353475,30.023398047943658,0
6.57057609364043,345.445053623694,27.692265286796484,0
6.690156719351576,220.1669545674046,31.622315794348584,0
5.414515443464399,337.23171992429985,34.23974992529716,1
6.49647537610672,284.7454688260003,27.322443304519382,0
6.443138389665121,401.5626145581166,27.931766041023515,1
6.8999330534087555,300.9062539574768,11.276334925831318,1
6.471685541851572,271.0655984805804,33.02269440908094,0
6.671363860410585,313.1671423569756,28.939407754634328,0
6.714623150451183,320.003914886089,25.186020551718038,0
6.592739315900251,352.2048767310882,22.61923475062851,0
6.986363323860165,258.72569495087913,11.276334925831318,1
6.599145038614916,296.8345375069465,29.903316647084257,0
6.526066813174277,427.8218852259231,20.516806550483366,1
5.783267593154564,299.2235242672781,21.777641061994622,1
6.639760577636681,327.81702434938705,11.276334925831318,1
6.773051353393712,357.57507913296985,36.987972612171575,1
6.70378268953572,470.02876231744614,16.596310773140384,1
6.769002085279989,345.09652388566116,32.18509441680641,0
5.202297001219001,368.8767302494478,29.20829859910419,1
6.723045872117837,287.10487459762714,24.220522984911018,0
6.739264429508613,496.0361342935282,27.939576746058663,1
5.693534288011536,355.57941152251686,23.556013433845408,1
6.659904604634183,384.4964406352308,33.10377084158727,0
6.819345843908134,363.7514597198597,22.742039477166053,0
6.711909891739398,305.8476585861541,22.897974825918144,0
6.330193057890304,361.5022190547605,28.266726488750955,0
6.652289087818294,276.11986372471205,11.276334925831318,1
7.007033680414427,367.9299000222279,11.276334925831318,1
5.786927113112739,276.6417764191723,20.759363702924762,1
6.744693233875782,359.2618651459801,29.963043950451915,0
6.432933129136537,264.9402096554089,27.483845012205386,0
6.312880536523039,604.876318578212,26.892319421346,1
6.303865678898557,452.54530889418373,30.581487860507256,1
6.73147314024578,303.71682753510896,28.06528355160591,0
6.716979676404492,291.46962004218744,22.055319406376718,0
6.582534967586299,462.13064671581736,28.495174105036003,1
6.6970270771175295,319.2301021524782,25.13134916569256,0
6.729846377833002,365.2681939743652,21.497859105213657,0
6.728252931986647,305.80156076559285,44.53074945129637,1
6.501569281995221,315.3396879235864,28.150317007988683,0
6.753082080580162,649.3477509069232,33.56482945830132,1
6.695707561963165,304.4477807036459,33.04572574957465,0
6.394031808471996,322.2941810283455,11.276334925831318,1
6.701042683371175,257.7064219269571,44.53074945129637,1
6.593275616894092,297.1112865124189,26.371360051589896,0
6.738509124840811,319.77540376647363,11.276334925831318,1
6.877209736711086,359.4990842653938,11.276334925831318,1
5.598230440912419,281.17673893569923,27.660098720077976,1
6.709966134008516,390.0,28.855226469605135,0
6.632907881351769,316.4132053027667,24.651009029111968,0
6.599767245502134,263.57625487911525,28.341878525237234,0
5.667215617449164,405.012422639765,29.925189688280504,1
6.6120152317955485,575.3561204825293,31.88883694542463,1
6.904889443388248,636.7521327783663,22.845931398644233,1
7.060536996389178,586.6437557197924,22.896884902433314,1
6.766668790314343,284.6170877412486,28.536803376253516,0
6.849140277179985,453.04841557153907,44.53074945129637,1
6.538761608230176,320.98469750402586,11.276334925831318,1
6.704816609654612,315.5997064750703,26.765663894856296,0
6.940235769804213,340.4678960725603,22.88859859176335,1
6.357344721701925,308.1176107213588,26.785364789599033,0
6.682999502595765,306.5949690555279,24.91959876730443,0
6.57316359063927,295.6175469208192,24.553743499974388,0
6.522676943379553,561.1081416761955,33.245868107206746,1
5.302608126672758,335.4712610158656,28.25571029276081,1
6.75760688798565,497.33458069993793,31.237423453547372,1
6.699757461960217,269.7544279265112,11.276334925831318,1
6.9495096337537685,299.7740084968756,24.710008531593555,0
6.6744129597657516,311.0721022408046,30.49938486418603,0
6.497663137818869,293.49663173925177,24.88249750516944,0
6.554037270087538,351.6900033581103,22.16236469618036,0
6.5007803486694975,395.72770963290117,11.276334925831318,1
6.647479826374357,292.5246540511297,29.039293346956974,0
6.458647051499312,302.1649414091825,27.039991194462306,0
6.718158281600422,281.7370262323582,11.276334925831318,1
6.756683986968929,298.5314416973314,26.562468393881478,0
6.667502871371109,271.2534011284779,32.656733885779225,0
6.3894695766331076,189.7224505103678,11.276334925831318,1
5.969060039366597,463.12282567360717,24.23236209821311,1
6.761488125680517,370.3283002274154,18.98048671990665,0
6.853878136286066,383.26089081257084,21.818122206022444,0
6.690559455379557,311.3099475959501,11.276334925831318,1
6.792764027296481,406.9039162475525,20.18261026065656,1
6.219245132263438,247.36230991775068,38.175366513655334,1
6.6268205776896805,267.1037982681463,29.62804146055941,0
6.777074228572256,283.99476513650546,44.53074945129637,1
6.715163546531879,301.6639189608867,21.81235110895013,0
6.5507111088400025,289.325254511278,31.583427397011846,0
6.739619872787241,532.4177280245858,30.792744796371117,1
6.365253112920188,456.8303833645241,22.824609429796794,1
6.747588918173705,367.7824776280937,29.13066515278554,0
6.351118876036139,541.9854056708859,33.008726988257536,1
6.399936892215371,311.6009414643081,44.53074945129637,1
6.777925281899581,295.6402031345096,11.276334925831318,1
5.3262347924431985,366.4466283712016,19.12518970178936,1
6.720126401337807,339.34712213077205,29.897958618789705,0
6.683539332316203,296.18882069991434,29.06817212977674,0
6.3968998349062955,384.52364892099047,29.456837691774446,0
6.777381256674443,287.3219016365225,11.276334925831318,1
6.922528527960669,549.4132019107457,31.836586202306133,1
6.920125024190532,214.75054979632608,44.53074945129637,1
6.53449222252887,507.80790863365297,26.774696744046487,1
5.491657798512649,313.64721505163004,29.671475642488573,1
6.684824198460008,361.1505502284771,28.448615998804424,0
6.698328904335351,553.7446784867868,31.428745176373308,1
6.587696410973048,316.1779347480356,21.83099764103994,0
5.971321751111478,237.2442516821244,21.888128437300484,1
6.561869515686052,574.9390825625694,27.51910531538334,1
6.590147059222949,261.23355276888725,11.276334925831318,1
6.791084707458682,292.97922318243343,25.85016171906987,0
6.619184366319856,337.20681516216104,26.069564228296173,0
6.602049317546405,332.53785776469005,29.848172914881737,0
6.616666595435184,325.9047118375027,20.591829609533644,0
6.494002384063926,273.75211865109657,21.631485082793517,0
6.443497077866554,248.93949045590324,28.661439809621207,0
6.760627335270064,275.46000225501166,25.621905897214,0
6.660136860423334,304.27949855164206,32.16582166818728,0
6.718516285633612,258.7795299357049,27.377581555200617,0
6.7582263221609065,542.3580184653861,23.120205919425477,1
6.742396913386325,325.0064753461565,27.114737325066912,0
6.6352271773235865,306.7008106011605,27.19023754886634,0
6.431426627021651,313.1704717415611,25.00169718467372,0
6.789839346338978,502.79669499909687,33.93862546630968,1
6.819086181045205,281.25146622714647,28.536476055584046,0
6.722111998835887,272.8154955849153,27.96695962764994,0
5.626702103337809,366.75793099593983,27.201758462889917,1
6.292658497726385,315.8976021720765,44.53074945129637,1
6.429379055824602,271.1349260454933,30.249039470489695,0
6.60941720304089,374.2368377658027,11.276334925831318,1
6.684392066487412,362.37558965666676,18.700822967271858,1
6.579444101856081,238.2439764639142,30.739650445961633,0
6.693367909803498,321.8151092079627,28.289248144452305,0
5.854792779243849,407.21017656366064,28.949216964187215,1
5.8663963090783575,286.7388823692707,36.05558074249811,1
6.855167368577048,278.17309615218414,11.276334925831318,1
5.8075753397393886,393.129696340346,23.812682979574035,1
5.459477220914593,419.59153211931954,28.939867937430524,1
6.520125332646014,279.2646671574937,23.978291573412164,0
6.7518370344607845,309.8207346647975,21.464419601911203,0
6.592755410031867,486.4627780361614,28.790595424525545,1
6.446986418854237,325.50722071376606,11.276334925831318,1
6.547860568339409,325.6125270518728,26.332721298731943,0
5.778477052864389,244.14729058530565,27.646598091739644,1
6.431305725907603,311.39127751147146,11.276334925831318,1
5.791632851809307,284.5573793499826,29.24518061153471,1
6.821003864859456,254.01073545126087,11.276334925831318,1
6.673557285116802,321.4798419299938,28.341819896138645,0
6.591528529526635,326.80501911870635,23.35809621294863,0
5.787193973511574,379.23517400844275,30.782667213756316,1
6.514178141695991,268.995167991113,24.53364357995541,0
6.651874117809154,304.30669278092824,28.8346574498447,0
6.4886802191385256,514.2888561220416,26.946549928184215,1
6.6768913452434475,321.0772991585658,24.06910621660388,0
6.657782641380292,353.6049041624136,11.276334925831318,1
6.622270645468212,287.08243065997135,29.738226198461813,0
5.487115702703559,198.31568323047406,29.17724184154965,1
6.480006917899479,318.4873876944928,31.65136206652946,0
6.507496691763413,325.21681260633164,26.588602414351545,0
6.995799068177141,288.34414942605645,11.276334925831318,1
6.596560404340787,370.50441755419575,29.871849663960965,0
